State-County FIPS,Total Active Borrowers,Very Low Income,Low Income,Married,American Indian/Alaskan Native,Asian,Black/African American,Hawaiin Pacific Islander,White,Hispanic,Average Number of Children,Average Household Size
37059,69,27,41,15,0,0,19,0,48,0,0.8,1.9
37061,129,36,91,42,0,0,66,0,58,11,1.2,2.7
37063,44,12,32,7,0,0,33,0,9,2,0.4,1.1
37065,117,51,66,14,0,0,97,0,15,0,0.6,1.6
37067,150,62,88,24,0,0,79,0,69,3,0.8,1.6
37069,93,55,38,28,0,2,45,1,42,2,1.3,2.5
37071,64,28,36,20,0,0,22,0,41,3,1.3,2.7
37073,10,4,6,2,0,0,8,0,2,0,1.7,2.7
37075,10,3,7,5,0,0,0,0,10,0,0.8,2
37077,93,15,78,19,0,0,68,0,23,2,1.6,2.8
37079,66,16,50,21,0,0,39,0,23,2,1.3,2.9
37081,278,93,184,61,3,4,130,0,136,4,1.2,2.2
37083,296,122,173,49,48,0,210,2,30,3,1.1,2
37085,121,37,83,29,2,1,48,0,62,5,0.9,2.1
37087,71,31,40,21,2,0,0,0,67,3,1.3,2.6
37089,193,76,116,66,2,1,28,0,159,46,1.2,2.6
37091,102,42,60,33,2,0,87,0,8,1,0.8,2.2
37093,42,10,32,8,3,1,27,0,9,0,0.7,1.5
37095,19,6,13,7,0,0,10,0,7,0,2,3
37097,143,61,81,28,0,1,29,0,111,7,1,2
37099,56,20,35,20,3,2,1,0,48,0,1.2,2.5
37101,313,186,127,90,1,2,95,0,211,27,1,2.1
37103,20,7,12,4,0,0,17,0,2,0,0.8,2
37105,260,83,173,61,0,3,118,0,134,34,1.1,2.1
37107,98,35,63,23,0,0,44,0,49,0,1,2.1
37109,41,13,28,15,1,0,6,0,31,4,0.9,2.4
37111,41,11,28,14,0,0,2,0,39,3,1.5,2.9
37113,156,53,103,68,0,0,2,0,148,9,1.2,2.6
37115,12,3,9,7,0,0,0,0,12,0,2,4
37117,182,66,116,44,0,1,145,0,22,2,0.6,1.4
37119,47,19,28,12,0,0,24,0,20,0,1.9,2.9
37121,29,7,22,15,0,0,0,0,28,1,1.1,2.4
37123,25,6,19,4,0,0,16,0,9,0,0.8,2
37125,80,31,48,14,0,0,46,0,33,1,1.3,2.2
37127,94,19,74,21,1,0,62,1,28,4,1,2
37129,146,37,109,20,1,2,67,0,72,0,0.8,1.6
37131,103,48,55,25,0,0,88,0,10,0,1.6,2.8
37133,190,41,148,53,1,4,75,1,108,9,1.2,2.3
37135,196,85,109,43,1,9,117,0,59,7,0.9,1.9
37137,16,7,9,3,0,0,7,0,9,0,0,1
37139,46,15,30,8,0,0,39,0,6,0,0.5,1.2
37141,70,17,53,15,0,0,35,0,30,0,1.2,2.4
37143,14,5,9,6,0,0,7,0,7,0,2.2,3.7
37145,117,30,87,27,2,0,84,0,26,1,1.9,3.1
37147,313,117,197,54,0,1,248,0,59,5,1.3,2.3
37149,5,2,2,1,0,0,1,0,3,0,2,3.5
37151,424,154,267,126,4,2,106,4,301,26,1.4,2.7
37153,130,36,91,27,1,0,72,0,52,2,1.1,2.2
37155,127,34,92,25,50,2,58,1,13,3,1.1,2
37157,88,23,61,17,0,0,51,0,35,1,0.7,1.5
37159,93,48,45,28,1,2,18,1,72,4,1.3,2.6
37161,16,5,11,8,0,0,0,0,16,0,1.2,2.7
37163,97,49,47,22,0,0,59,0,35,10,1.2,2.4
37165,59,14,44,7,3,0,35,0,21,0,0.5,1.2
37167,41,12,29,8,0,0,15,0,26,0,1.1,2.5
37169,67,33,34,14,1,0,7,0,57,0,0.6,1.4
37171,90,21,68,15,0,0,11,0,74,6,0.8,1.6
37173,21,9,12,4,2,0,0,0,19,0,0.9,1.7
37175,41,8,33,11,1,0,1,0,37,0,1.2,2.6
37177,6,2,4,0,0,0,6,0,1,0,0,1
37179,152,91,61,21,4,1,97,1,50,9,1.3,2.4
37181,172,50,121,24,1,0,148,0,16,0,1.4,2.5
37183,625,331,294,273,2,85,270,2,263,26,1.3,2.8
37185,72,24,48,12,7,0,58,0,5,0,1.2,2.2
37187,31,5,26,8,0,0,25,0,4,0,1.2,2.5
37189,59,21,38,23,0,0,1,0,58,2,0.9,2
37191,97,28,69,22,0,0,58,0,39,2,1,2.3
37193,101,48,52,35,0,0,12,0,86,4,1,2.1
37195,108,50,59,24,0,0,84,0,22,2,1.4,2.4
37197,61,30,31,19,0,0,5,0,52,5,1,2.1
37199,32,13,19,18,0,0,2,0,27,0,0.9,2.5
38001,3,1,1,0,0,0,0,0,3,0,0,1
38003,21,7,13,9,0,0,0,0,20,0,1.6,2.8
38005,17,7,8,6,4,0,0,0,12,0,2.1,3.6
38009,8,1,7,5,0,0,0,1,7,0,1.4,2.8
38011,6,4,2,2,0,0,0,0,6,0,1.3,2.3
38013,1,1,0,0,0,0,0,0,1,0,,
38015,111,35,75,35,2,0,1,1,106,5,1.3,2.5
38017,64,19,44,24,1,1,5,0,57,1,1.9,3.3
38019,5,1,4,4,0,0,0,0,5,0,6,9
38021,10,5,5,6,0,0,0,0,10,0,1,2.3
38023,5,3,2,3,0,0,0,0,5,0,1.5,3
38025,6,5,1,3,1,0,0,0,5,0,1.7,3.2
38027,13,3,10,5,1,0,0,0,12,0,1.3,2.7
38029,7,2,5,3,0,0,0,0,7,0,1.5,3.5
38031,6,2,4,4,0,0,0,0,6,0,3,5
38033,3,1,2,1,0,0,0,0,3,0,3,4
38035,18,7,9,9,0,0,0,1,17,1,1.3,2.7
38037,1,1,0,0,0,0,0,0,1,0,0,2
38039,5,1,4,3,0,0,0,0,5,0,1.8,3.6
38041,2,1,1,1,0,0,0,0,2,0,1,2
38043,1,1,0,1,0,0,0,0,1,0,0,2
38045,12,6,6,8,0,0,0,0,12,0,1.5,2.9
38047,1,0,1,1,0,0,0,0,1,0,,
38049,13,3,10,4,0,0,0,0,13,0,0.8,2.1
38051,4,2,1,2,0,0,0,0,4,0,3,5
38053,1,0,1,0,0,0,0,0,1,0,2,3
38055,6,0,6,4,1,0,0,0,5,0,2.5,4.5
38057,3,2,0,0,1,0,0,0,2,1,0.5,1.5
38059,18,10,8,5,0,0,0,0,18,0,1.3,2.1
38061,10,2,8,2,5,0,0,1,4,1,1.3,2.3
38063,3,0,3,2,0,0,0,0,3,0,1.3,3
38067,23,5,18,12,0,0,0,1,22,2,1.7,3.2
38069,7,5,2,2,0,0,0,0,6,0,1.8,3
38071,46,24,22,9,6,0,1,0,39,0,1.3,2.7
38073,12,5,7,5,1,0,0,0,12,0,1.7,3.2
38075,4,2,2,3,0,0,0,0,4,0,1.3,2.3
38077,16,4,12,4,0,0,0,0,16,0,0.9,2.3
38079,21,11,10,8,11,1,0,0,8,0,0.9,2.2
38081,8,2,6,4,0,0,0,0,8,1,1.3,2.5
38083,2,1,1,1,0,0,0,0,2,0,1,2.5
38085,6,2,3,1,6,0,0,0,0,0,,
38087,2,2,0,2,0,0,0,0,2,0,0,2
38089,95,40,55,17,1,1,0,0,91,0,1.1,2.2
38091,6,3,3,3,0,0,0,0,6,0,0.8,1.8
38093,48,18,27,12,1,0,0,0,48,0,1.3,2.6
38095,4,2,2,1,0,0,0,0,4,0,1.5,3
38097,22,6,17,10,0,0,0,0,23,0,1.9,3
38099,29,9,20,10,1,0,0,0,27,2,1.4,2.6
38101,32,7,25,19,0,0,0,0,31,1,1.9,3.5
38103,5,1,4,1,0,0,0,0,5,0,2.2,3.6
38105,85,37,47,24,5,0,0,0,79,3,1.2,2.2
39001,52,25,27,32,0,0,0,0,50,0,1.3,2.7
39003,33,12,20,19,1,0,0,0,32,2,1.2,2.8
39005,19,10,9,6,1,0,1,0,17,1,1.5,2.9
39007,344,163,178,113,2,1,10,0,327,13,1.1,2.5
39009,100,56,44,38,1,2,2,0,92,1,0.9,2.2
39011,83,41,42,29,0,0,1,0,82,3,1.3,2.6
39013,142,60,82,54,1,0,4,0,133,0,1.2,2.5
39015,44,15,28,20,0,0,1,0,41,1,0.8,2
39017,78,37,39,25,1,0,6,0,72,1,1,2.3
39019,24,10,14,9,0,0,0,0,24,0,1,2.1
39021,40,17,23,13,0,0,1,0,39,0,1.4,2.5
39023,321,131,188,96,2,0,5,0,301,3,0.8,1.7
39025,86,31,55,40,0,0,0,0,85,0,1,2.3
39027,40,15,24,15,0,0,1,0,38,0,1.1,2.2
39029,221,111,110,81,0,0,4,1,212,2,1,2.4
39031,67,35,32,22,1,0,2,0,62,0,1.1,2.5
39033,160,61,98,40,0,0,1,2,156,0,0.7,2
39037,45,10,35,22,1,0,0,0,44,0,1,2
39039,43,27,15,11,0,0,2,0,39,6,1.1,2.3
39041,31,15,16,16,0,0,1,0,29,0,1.2,2.7
39043,13,5,8,5,1,0,0,0,13,0,1.4,2.6
39045,50,24,26,13,1,0,1,0,48,0,1,2.3
39047,170,79,91,42,0,0,3,0,166,4,0.8,2.2
39049,60,28,32,27,3,0,2,1,53,3,1.4,2.4
39051,40,19,20,21,2,1,0,0,38,8,1.7,3.5
39053,72,34,38,35,1,1,0,0,71,0,1.1,2.5
39055,45,16,29,13,0,0,3,0,42,1,1.4,2.7
39057,41,15,26,18,1,0,0,0,41,1,0.8,2
39059,127,60,65,41,1,1,2,0,119,3,1.2,2.4
39061,6,3,3,1,0,0,0,0,5,0,2,3
39063,32,14,18,15,0,0,0,0,32,1,1.2,2.7
39065,28,12,16,10,0,0,0,0,28,0,1.3,2.6
39067,23,11,12,2,1,0,2,0,20,0,0.7,1.6
39069,37,20,17,12,0,0,1,0,34,3,1.2,2.7
39071,103,46,57,48,2,0,4,0,93,0,1.2,2.3
39073,48,31,17,18,0,0,0,0,48,0,0.8,1.9
39075,8,6,2,1,2,0,0,0,6,0,0.6,1.7
39077,41,17,24,17,0,0,1,0,40,5,1.3,2.4
39079,57,27,30,16,0,0,1,0,54,0,1.3,2.7
39081,37,15,22,19,1,0,1,1,35,0,1.4,2.6
39083,46,25,21,16,1,0,1,0,44,0,1,2
39085,337,139,197,97,2,3,5,0,328,5,1,2.3
39087,72,24,48,36,0,0,2,0,69,0,0.6,1.2
39089,123,62,59,38,2,0,4,0,116,1,1.2,2.4
39091,50,16,34,23,0,0,5,0,45,0,1.7,3.2
39093,44,19,24,19,0,0,9,0,35,4,1.1,2.4
39095,17,10,7,7,0,0,2,0,15,0,1.8,3.2
39097,125,47,78,46,0,1,7,0,117,0,0.9,1.9
39099,25,10,15,10,0,0,0,0,22,0,1.1,2.5
39101,49,23,26,18,0,0,2,0,47,0,1.2,2.4
39103,47,18,29,15,0,1,0,0,43,0,1.3,2.7
39105,70,31,38,37,0,0,2,0,66,0,0.9,2.3
39107,29,16,12,8,0,0,0,0,28,3,1.2,2.6
39109,58,18,39,20,1,0,1,0,54,0,1,2
39111,28,12,16,13,0,0,0,0,26,0,0.9,2.3
39113,61,29,32,22,0,0,1,0,58,0,0.8,1.7
39115,21,11,10,12,0,1,4,0,16,1,1.2,2.5
39117,103,50,53,35,1,0,2,0,99,1,1.1,2.4
39119,58,21,37,24,1,0,0,0,56,0,1,2.5
39121,26,16,9,13,0,0,0,0,25,0,1.1,2.5
39123,38,21,17,7,2,0,0,0,36,2,1,2.1
39125,36,18,16,9,2,0,0,0,34,5,1.5,2.7
39127,27,17,10,11,0,0,0,0,27,0,1.2,2.7
39129,49,22,27,29,0,0,0,0,49,1,1.3,2.4
39131,31,15,16,12,0,0,1,0,31,1,1.3,2.4
39133,145,65,78,59,0,0,17,0,125,1,1.3,2.6
39135,55,17,38,23,0,0,1,0,53,0,1.1,2.3
39137,13,8,5,5,0,0,1,0,12,2,1.3,2.6
39139,65,11,54,25,0,0,3,0,62,0,1.2,2.5
39141,106,54,52,44,0,0,3,0,99,0,1.3,2.7
39143,53,25,28,12,1,0,1,0,51,1,1.1,2.2
39145,56,22,34,28,3,0,0,0,52,0,1.6,2.9
39147,42,19,22,8,0,0,1,0,40,0,1.1,2.3
39149,88,37,50,25,0,1,0,0,87,2,1.1,2.3
39151,59,30,29,17,0,0,1,0,58,2,1,2.3
39153,12,2,10,2,0,0,9,0,2,0,,
39155,60,26,34,30,0,0,1,0,59,0,1.1,2.4
39157,61,27,34,29,0,0,1,0,58,0,1.2,2.6
39159,178,82,96,55,2,2,2,0,171,2,1.1,2.4
39161,33,14,19,7,0,1,0,0,32,1,1.2,2.4
39163,37,21,16,21,1,0,0,0,35,0,1,2.4
39165,153,59,92,41,2,1,6,1,141,6,1.2,2.5
39167,86,27,58,36,3,0,1,0,80,1,1,2.4
39169,154,83,70,53,2,0,10,0,144,2,1.3,2.6
39171,24,10,14,7,0,0,0,0,23,2,0.7,2.1
39173,30,16,14,10,1,0,0,0,29,2,0.8,1.9
39175,33,7,26,15,0,0,0,0,33,1,1.1,2.6
40001,13,2,11,5,5,0,0,0,7,0,0.5,1
40003,3,2,1,0,0,0,0,0,3,0,0,1
40005,42,13,28,18,5,1,2,0,32,0,1,2.6
40007,7,1,6,3,0,0,0,0,7,0,1.5,2.8
40009,34,11,23,12,0,0,0,0,33,0,1,2.5
40011,30,13,15,6,3,0,6,0,19,2,1.1,2.4
40013,177,46,129,49,21,0,7,0,135,4,1.2,2.3
40015,27,12,15,7,4,0,4,0,19,3,1.1,2.4
40017,17,3,14,7,0,0,1,0,16,0,2.3,3.9
40019,72,18,53,19,4,0,7,1,59,3,1.3,2.4
40021,33,9,24,10,8,1,1,0,22,1,1.1,2
40023,193,94,93,61,15,0,41,0,128,9,1.1,2.2
40025,6,2,4,2,0,0,0,0,5,3,,
40027,38,19,19,15,5,0,0,0,27,5,1.6,2.8
40029,13,5,8,7,2,0,0,0,8,0,2,4
40031,60,27,33,25,6,0,1,1,53,3,1.1,2.1
40033,15,4,11,3,2,1,1,0,11,2,1,2
40035,20,5,15,7,5,1,0,0,14,0,0.7,2.3
40037,86,25,58,23,15,0,4,0,65,4,1.8,3.1
40039,77,33,43,25,6,0,5,0,64,5,1.1,2.5
40041,37,14,21,16,7,0,1,0,27,2,0.9,2.1
40043,5,2,2,1,0,0,0,0,4,0,0.5,2
40045,2,1,1,1,0,0,0,0,2,0,0,2
40047,54,21,33,18,4,0,0,1,46,1,1.1,2.2
40049,42,15,25,11,0,0,4,0,37,2,0.7,1.8
40051,62,20,41,19,4,0,3,0,55,3,0.9,2.3
40053,15,5,10,5,0,0,0,0,15,0,0.8,2.4
40055,10,1,9,4,0,0,1,0,8,0,1.6,3.2
40057,8,1,6,3,0,0,3,0,5,1,0.3,2.3
40059,2,1,1,0,0,0,0,0,2,0,0,1.5
40061,104,41,62,34,21,0,0,0,81,2,0.7,2
40063,7,3,4,3,3,0,0,0,4,0,2,3.3
40065,19,7,11,5,0,0,0,0,19,3,1.1,2.1
40067,8,2,6,2,1,0,0,0,7,0,0,1
40069,59,20,38,22,7,0,4,0,44,0,1.5,2.6
40071,23,9,13,10,4,0,0,0,19,0,1.3,2.8
40073,33,18,15,11,1,0,2,0,30,2,1.4,2.7
40075,29,10,20,10,1,0,3,0,24,2,0.6,2.1
40077,44,10,33,20,3,0,4,0,37,2,0,0.8
40079,166,71,90,59,22,0,17,0,112,4,0.8,1.8
40081,49,15,33,10,5,0,5,0,41,0,1.5,2.7
40083,90,40,49,24,4,0,12,2,69,1,1.2,2.7
40085,26,7,19,11,2,1,1,1,19,3,1.3,3
40087,23,6,17,5,1,0,0,0,21,1,1.1,2.2
40089,305,147,149,101,20,0,82,0,182,11,0.7,1.7
40091,89,34,54,33,16,0,13,0,55,0,0,1.7
40093,9,2,7,2,0,0,0,0,9,0,1.3,2.4
40095,55,14,42,14,5,0,0,0,50,6,0.7,1.7
40097,36,15,21,9,8,1,0,0,26,1,0.7,2
40099,23,5,18,5,2,0,0,0,21,1,0.9,2.2
40101,60,19,39,18,8,0,7,0,40,1,1.1,2.3
40103,15,5,10,5,1,0,0,0,12,0,0.8,2.4
40105,6,0,6,2,1,0,1,0,4,2,0,1
40107,8,2,5,2,2,0,1,1,4,1,2,4
40109,40,15,23,11,0,0,2,0,35,0,1,2.2
40111,111,38,71,41,19,2,23,0,70,1,1.4,3.4
40113,43,17,26,20,6,0,0,0,37,3,1.1,2.4
40115,45,14,28,13,9,0,0,0,32,1,0.9,2.2
40117,12,1,11,4,4,0,1,0,7,0,2,3
40119,55,15,38,24,2,0,0,0,52,0,1.4,2.7
40121,129,47,79,38,12,3,7,1,96,9,0.9,2.1
40123,174,51,118,61,35,1,7,0,127,1,0.9,2.3
40125,89,30,58,28,6,1,3,0,79,0,1,2.1
40127,122,48,71,55,21,0,1,0,93,6,0.5,2
40131,158,57,95,54,29,1,6,1,121,7,1,2.2
40133,16,3,13,9,2,0,0,0,14,0,1.2,2.5
40135,94,37,57,44,22,1,4,0,66,3,1.1,2.5
40137,27,10,17,11,1,0,0,0,22,0,1.7,3.2
40139,93,25,66,40,3,2,1,0,85,60,1.2,2.2
40141,23,3,19,9,0,1,6,0,16,3,1,2.6
40143,121,32,89,32,5,4,5,2,105,8,1.2,2.6
40145,124,55,68,49,24,3,15,1,81,5,1,2.3
40147,20,12,8,5,5,0,1,0,13,1,0.4,1.4
40149,10,3,7,5,0,0,0,0,10,0,1.7,3.7
40151,7,1,6,4,1,0,0,0,6,0,2,4
40153,28,11,17,5,0,1,0,0,27,2,0.6,1.6
41001,34,14,20,12,0,0,0,0,34,0,1.3,2.7
41003,39,15,24,19,0,0,0,0,35,1,1.1,2.5
41005,95,29,63,57,1,1,0,0,90,10,1.9,3.5
41007,29,5,23,8,0,0,0,0,29,1,1.3,2.7
41009,103,39,64,39,2,0,0,0,99,4,1,2.3
41011,67,28,39,28,0,0,0,0,65,2,0.7,2
41013,31,16,15,10,1,0,0,1,30,5,0.7,2.1
41015,21,6,14,13,0,0,0,0,21,0,1.4,2.7
41017,111,49,60,42,1,0,1,0,107,11,1,2.3
41019,454,172,272,156,11,3,1,1,432,19,1,2.2
41021,1,1,0,0,0,0,0,0,1,0,0,1
41023,22,8,14,7,0,0,0,0,22,0,1.9,3.1
41025,17,7,10,4,0,0,0,0,17,0,0.8,2.1
41027,35,13,22,25,0,0,2,0,32,27,1.9,3.6
41029,200,73,122,91,4,1,2,2,190,53,1.7,3.2
41031,33,10,23,19,1,3,0,0,27,14,1.5,2.6
41033,86,30,53,40,2,0,0,0,84,7,1.3,2.7
41035,34,17,16,22,1,1,0,0,33,5,0.9,2.7
41037,9,5,4,4,0,0,0,0,9,0,0.5,2
41039,226,79,146,110,4,0,1,0,221,29,1.1,2.4
41041,37,12,25,16,4,0,0,0,33,2,1.4,2.6
41043,122,51,67,55,2,0,0,1,117,4,1.1,2.4
41045,58,22,33,21,0,1,1,0,55,22,1.4,2.5
41047,94,28,62,38,1,1,1,0,89,23,1.7,3
41049,7,3,4,4,0,0,0,0,7,2,2.5,4.2
41051,3,3,0,2,0,0,0,0,3,0,2.3,3.3
41053,72,21,51,39,1,0,0,0,69,14,1.6,3.2
41055,1,0,1,0,0,0,0,0,1,0,,
41057,9,1,8,3,0,0,0,0,9,1,0.8,2
41059,84,38,44,32,0,1,1,0,82,24,2,3.4
41061,39,18,21,14,0,0,1,0,36,1,1.6,3.1
41063,9,3,6,5,0,0,0,0,9,0,2,3.3
41065,29,6,22,15,1,0,0,0,28,5,2,3.5
41067,26,3,23,13,1,0,2,0,23,1,1.7,3
41071,163,65,96,85,2,0,0,0,159,50,1.3,2.7
42001,200,73,125,72,3,1,4,0,184,27,1.3,2.5
42003,40,15,25,16,0,0,1,0,36,1,1.1,2.4
42005,98,42,56,52,0,0,0,0,92,0,1.1,2.7
42007,72,32,38,29,0,0,4,0,64,0,1.1,2.5
42009,37,15,21,24,0,0,0,0,36,0,1.3,2.8
42011,100,21,79,60,0,0,5,0,94,4,1.9,3.3
42013,66,19,46,34,0,0,1,0,62,1,1.7,2.8
42015,189,67,122,55,0,1,1,0,187,1,1.5,2.8
42017,82,20,62,28,0,0,6,0,76,0,1.4,2.8
42019,135,63,70,65,0,0,0,2,130,0,1.6,2.9
42021,118,42,76,61,0,0,0,0,117,0,1.5,3
42023,15,4,11,6,0,0,0,0,15,0,1.7,3.2
42025,46,18,28,16,1,0,1,0,43,1,1,2.2
42027,172,66,106,94,0,1,0,0,167,0,1.2,2.5
42029,342,104,239,208,1,1,24,0,317,218,1.7,3.4
42031,35,14,20,23,0,0,0,0,35,0,1.2,2.1
42033,151,44,106,65,0,1,2,0,144,1,0.8,1.9
42035,58,19,39,19,0,0,0,0,58,0,0.9,2.1
42037,41,18,23,16,0,0,1,0,40,1,1.5,2.9
42039,144,43,100,50,0,3,3,0,137,3,1.2,2.5
42041,195,80,114,66,2,0,7,1,174,8,1.3,2.4
42043,63,30,33,30,0,0,2,0,60,4,1.5,3
42045,5,1,4,3,0,0,0,0,5,4,1,3.5
42047,36,12,24,15,0,0,1,0,35,0,1.6,2.9
42049,390,136,240,160,3,1,8,0,376,5,1.5,2.8
42051,243,128,107,93,0,0,9,0,229,1,1.3,2.6
42053,2,2,0,1,0,0,0,0,2,0,,
42055,429,147,281,143,4,4,40,0,375,72,1.4,2.8
42057,7,2,4,2,0,0,0,0,7,0,1.5,3.5
42059,23,9,14,8,0,0,0,0,21,0,1.2,2.6
42061,40,11,29,15,0,0,0,0,40,1,1.5,2.7
42063,45,13,32,26,0,0,1,0,44,0,1.5,3
42065,81,23,58,38,1,0,0,0,79,0,0.9,2.3
42067,20,10,10,5,0,1,0,0,19,0,1.1,2.2
42069,38,8,30,20,0,0,0,0,39,1,1.4,2.9
42071,384,157,224,124,6,5,22,1,348,52,1.4,2.5
42073,28,9,18,9,0,0,1,0,27,0,1,1.8
42075,77,25,52,34,1,0,2,0,73,7,1.7,3
42077,40,11,29,17,1,1,2,0,37,2,1.9,3.4
42079,68,19,49,29,0,0,1,0,65,0,1.4,2.7
42081,35,14,21,20,0,0,1,0,34,0,1.7,3.2
42083,117,46,71,47,0,0,0,0,117,0,1.1,2.1
42085,59,21,37,28,0,0,0,0,59,1,1.5,2.9
42087,29,13,16,15,1,0,0,0,29,1,1,2.4
42089,32,10,22,13,1,0,2,0,28,0,1.4,2.3
42091,113,39,74,47,0,3,8,0,102,2,1.5,2.9
42093,6,3,3,2,0,0,0,0,6,0,0.7,1
42095,28,7,21,13,0,0,2,0,26,1,1.9,3.2
42097,44,17,27,12,0,0,3,0,39,3,0.9,2
42099,73,36,37,36,1,0,0,1,70,2,1.2,2.4
42103,43,19,24,18,0,0,2,0,41,0,1.7,2.9
42105,52,21,30,17,0,0,0,0,50,1,1.6,2.9
42107,64,22,42,27,2,0,1,0,61,3,1,2.2
42109,29,8,20,12,0,0,0,0,29,0,1.3,2.4
42111,95,36,58,48,0,0,0,0,94,1,1.4,2.8
42113,8,3,5,3,0,0,0,0,8,0,1.7,3.2
42115,59,25,34,31,0,0,0,0,59,0,1.8,3.3
42117,66,25,41,32,0,0,0,0,65,1,1.2,2.4
42119,32,15,17,19,0,0,0,0,32,1,1.1,2.4
42121,89,25,62,37,0,0,2,0,87,0,1,2.3
42123,41,15,26,14,0,0,0,0,41,0,1.6,2.9
42125,119,37,81,54,0,0,3,0,112,1,1.4,2.7
42127,49,15,33,27,0,0,1,0,47,0,1.3,2.7
42129,221,104,115,101,1,1,7,0,210,0,1.2,2.5
42131,91,37,54,40,1,0,0,0,90,0,1.8,3.2
42133,263,77,182,105,5,0,8,0,245,12,1.3,2.6
44003,24,6,18,9,1,0,0,0,23,1,1.5,2.9
44005,11,4,7,2,0,0,0,0,11,0,1.5,2.6
44007,86,21,66,40,0,1,4,0,82,4,1.6,3.1
44009,178,50,127,69,3,2,0,0,172,6,1.5,3
45001,44,12,32,15,0,0,32,0,9,1,1.1,2.3
45003,344,114,227,81,0,0,208,1,127,10,1.4,2.7
45005,98,31,66,17,0,1,90,0,3,1,0.8,1.9
45007,180,63,116,36,2,0,71,0,102,1,0.9,2.1
45009,117,49,65,21,1,1,101,0,9,0,1.1,2.3
45011,118,40,75,26,0,0,91,0,19,1,1.2,2.4
45013,197,64,128,45,2,3,91,1,94,11,1,2.2
45015,206,74,129,35,1,0,123,0,74,2,1.4,2.5
45017,58,12,46,12,0,1,48,0,6,0,1.7,3
45019,64,19,44,15,0,1,48,0,12,0,0.7,1.7
45021,101,38,63,14,0,0,77,0,23,0,0.9,2
45023,128,38,89,16,0,0,100,0,24,0,1.1,2.1
45025,96,29,67,20,0,1,67,0,27,1,1.2,2.3
45027,142,54,88,33,0,2,103,0,29,3,1.5,2.6
45029,122,30,92,30,0,1,91,0,24,1,1,2.3
45031,237,75,159,46,0,0,156,0,67,0,1.2,2.4
45033,97,30,66,19,0,0,61,0,34,1,1.4,2.7
45035,155,37,113,40,4,2,88,0,56,6,1.4,2.5
45037,96,40,54,25,1,0,79,0,17,0,0.9,2.1
45039,51,19,32,8,0,0,37,0,11,0,1.3,2.7
45041,370,140,229,58,0,0,305,0,54,1,1.1,2.2
45043,127,50,77,25,1,0,92,0,25,1,1.5,2.8
45045,114,36,78,29,0,1,44,1,67,7,1.1,2.2
45047,125,36,86,38,0,1,88,0,31,1,1,2.1
45049,80,20,56,21,0,0,68,0,10,0,0.8,2.6
45051,374,111,258,64,3,1,179,0,188,12,1.1,2.2
45053,83,22,60,19,0,0,66,0,14,0,0.5,1.5
45055,169,72,97,34,1,0,99,0,69,5,1,2.2
45057,259,98,160,38,3,0,186,0,62,0,1.2,2.4
45059,81,21,58,18,0,0,49,0,32,3,0.9,2
45061,104,27,75,15,1,0,92,0,7,0,0.8,1.8
